1, 63 
2, 60 
3, 59 
4, 59 
5, 59 
6, 59 
7, 59 
8, 58 
9, 58 
10, 58 
11, 58 
12, 59 
13, 58 
14, 58 
15, 57 
16, 56 
17, 55 
18, 53 
19, 51 
20, 49 
21, 48 
22, 46 
23, 44 
24, 43 
25, 42 
26, 41 
27, 40 
28, 39 
29, 38 
30, 37 
31, 37 
32, 36 
33, 34 
34, 33 
35, 32 
36, 31 
37, 31 
38, 30 
39, 29 
40, 29 
41, 27 
42, 26 
43, 25 
44, 24 
45, 24 
46, 24 
47, 24 
48, 23 
49, 23 
50, 23 
51, 23 
52, 23 
53, 23 
54, 23 
55, 24 
56, 24 
57, 24 
58, 24 
59, 23 
60, 23 
61, 23 
62, 23 
63, 22 
64, 22 
65, 22 
66, 22 
67, 23 
68, 23 
69, 24 
70, 24 
71, 25 
72, 26 
73, 27 
74, 27 
75, 28 
76, 29 
77, 30 
78, 31 
79, 31 
80, 32 
81, 32 
82, 32 
83, 32 
84, 32 
85, 32 
86, 32 
87, 32 
88, 32 
89, 32 
90, 32 
91, 32 
92, 32 
93, 32 
94, 32 
95, 32 
96, 32 
97, 33 
98, 33 
99, 33 
100, 33 
101, 34 
102, 34 
103, 34 
104, 35 
105, 35 
106, 35 
107, 35 
108, 36 
109, 36 
110, 37 
111, 37 
112, 37 
113, 38 
114, 38 
115, 39 
116, 39 
117, 40 
118, 40 
119, 41 
120, 41 
121, 42 
122, 42 
123, 43 
124, 43 
125, 44 
126, 45 
127, 45 
128, 46 
129, 46 
130, 47 
131, 47 
132, 48 
133, 48 
134, 49 
135, 49 
136, 50 
137, 51 
138, 51 
139, 51 
140, 52 
141, 52 
142, 52 
143, 53 
144, 53 
145, 53 
146, 54 
147, 53 
148, 53 
149, 53 
150, 52 
151, 52 
152, 52 
153, 51 
154, 51 
155, 50 
156, 50 
157, 49 
158, 49 
159, 49 
160, 49 
161, 49 
162, 49 
163, 50 
164, 50 
165, 50 
166, 51 
167, 51 
168, 51 
169, 52 
170, 52 
171, 52 
172, 53 
173, 53 
174, 54 
175, 54 
176, 54 
177, 54 
178, 55 
179, 55 
180, 56 
181, 56 
182, 56 
183, 56 
184, 56 
185, 56 
186, 56 
187, 56 
188, 56 
189, 56 
190, 57 
191, 57 
192, 57 
193, 57 
194, 57 
195, 58 
196, 58 
197, 58 
198, 59 
199, 59 
200, 60 
201, 60 
202, 60 
203, 60 
204, 60 
205, 60 
206, 61 
207, 60 
208, 60 
209, 60 
210, 59 
211, 58 
212, 58 
213, 58 
214, 58 
215, 58 
216, 58 
217, 58 
218, 58 
219, 58 
220, 58 
221, 59 
222, 59 
223, 59 
224, 59 
225, 58 
226, 58 
227, 58 
228, 59 
229, 59 
230, 59 
231, 58 
232, 58 
233, 58 
234, 57 
235, 57 
236, 56 
237, 56 
238, 56 
239, 57 
240, 57 
241, 57 
242, 57 
243, 57 
244, 58 
245, 58 
246, 58 
247, 59 
248, 59 
249, 59 
250, 59 
251, 58 
252, 58 
253, 58 
254, 58 
255, 58 
256, 58 
257, 58 
258, 59 
259, 59 
260, 59 
261, 60 
262, 60 
263, 60 
264, 61 
265, 61 
266, 60 
267, 60 
268, 60 
269, 60 
270, 60 
271, 60 
272, 61 
273, 61 
274, 61 
275, 61 
276, 61 
277, 61 
278, 61 
279, 62 
280, 62 
281, 62 
282, 62 
283, 62 
284, 62 
285, 62 
286, 62 
287, 62 
288, 63 
289, 63 
290, 63 
291, 64 
292, 65 
293, 65 
294, 66 
295, 66 
296, 67 
297, 67 
298, 68 
299, 68 
300, 68 
301, 64
