1, 81 
2, 81 
3, 81 
4, 81 
5, 81 
6, 98 
7, 67 
8, 59 
9, 53 
10, 50 
11, 48 
12, 46 
13, 45 
14, 43 
15, 42 
16, 41 
17, 41 
18, 40 
19, 40 
20, 40 
21, 39 
22, 39 
23, 39 
24, 39 
25, 39 
26, 39 
27, 39 
28, 39 
29, 39 
30, 39 
31, 39 
32, 39 
33, 39 
34, 39 
35, 39 
36, 39 
37, 39 
38, 39 
39, 39 
40, 39 
41, 39 
42, 39 
43, 39 
44, 39 
45, 39 
46, 40 
47, 40 
48, 40 
49, 40 
50, 40 
51, 40 
52, 40 
53, 40 
54, 41 
55, 41 
56, 41 
57, 41 
58, 41 
59, 41 
60, 41 
61, 42 
62, 42 
63, 42 
64, 42 
65, 42 
66, 42 
67, 42 
68, 43 
69, 43 
70, 43 
71, 43 
72, 43 
73, 43 
74, 43 
75, 44 
76, 44 
77, 44 
78, 44 
79, 44 
80, 44 
81, 44 
82, 45 
83, 45 
84, 45 
85, 45 
86, 45 
87, 45 
88, 45 
89, 45 
90, 45 
91, 46 
92, 46 
93, 46 
94, 46 
95, 46 
96, 46 
97, 46 
98, 46 
99, 46 
100, 47 
101, 47 
102, 47 
103, 47 
104, 47 
105, 47 
106, 47 
107, 47 
108, 47 
109, 47 
110, 48 
111, 48 
112, 48 
113, 48 
114, 48 
115, 48 
116, 48 
117, 48 
118, 48 
119, 48 
120, 47 
121, 45 
122, 44 
123, 44 
124, 43 
125, 42 
126, 41 
127, 40 
128, 40 
129, 39 
130, 39 
131, 38 
132, 38 
133, 38 
134, 38 
135, 38 
136, 38 
137, 38 
138, 37 
139, 37 
140, 37 
141, 37 
142, 37 
143, 37 
144, 37 
145, 37 
146, 37 
147, 37 
148, 37 
149, 37 
150, 37 
151, 37 
152, 37 
153, 37 
154, 37 
155, 37 
156, 38 
157, 38 
158, 38 
159, 38 
160, 38 
161, 38 
162, 38 
163, 38 
164, 38 
165, 38 
166, 38 
167, 38 
168, 38 
169, 38 
170, 38 
171, 38 
172, 39 
173, 39 
174, 39 
175, 39 
176, 39 
177, 39 
178, 39 
179, 39 
180, 39 
181, 39 
182, 40 
183, 40 
184, 40 
185, 40 
186, 40 
187, 40 
188, 40 
189, 41 
190, 41 
191, 41 
192, 41 
193, 41 
194, 41 
195, 41 
196, 42 
197, 42 
198, 42 
199, 42 
200, 42 
201, 42 
202, 43 
203, 43 
204, 43 
205, 43 
206, 43 
207, 43 
208, 44 
209, 44 
210, 44 
211, 44 
212, 44 
213, 44 
214, 45 
215, 45 
216, 45 
217, 45 
218, 45 
219, 45 
220, 45 
221, 46 
222, 46 
223, 46 
224, 46 
225, 46 
226, 46 
227, 46 
228, 46 
229, 47 
230, 47 
231, 47 
232, 47 
233, 47 
234, 47 
235, 47 
236, 47 
237, 47 
238, 47 
239, 47 
240, 47 
241, 48 
242, 48 
243, 48 
244, 47 
245, 47 
246, 47 
247, 47 
248, 46 
249, 45 
250, 44 
251, 43 
252, 43 
253, 42 
254, 41 
255, 41 
256, 40 
257, 40 
258, 40 
259, 39 
260, 39 
261, 39 
262, 39 
263, 39 
264, 39 
265, 39 
266, 39 
267, 39 
268, 39 
269, 39 
270, 39 
271, 39 
272, 40 
273, 40 
274, 40 
275, 40 
276, 40 
277, 40 
278, 40 
279, 40 
280, 40 
281, 40 
282, 40 
283, 40 
284, 40 
285, 41 
286, 41 
287, 41 
288, 41 
289, 41 
290, 41 
291, 41 
292, 42 
293, 42 
294, 42 
295, 42 
296, 42 
297, 42 
298, 43 
299, 43 
300, 43 
