1, 66
2, 64
3, 64
4, 64
5, 65
6, 65
7, 65
8, 65
9, 64
10, 63
11, 62
12, 61
13, 61
14, 61
15, 60
16, 60
17, 60
18, 60
19, 60
20, 60
21, 59
22, 59
23, 58
24, 58
25, 58
26, 58
27, 59
28, 58
29, 58
30, 58
31, 57
32, 56
33, 54
34, 52
35, 51
36, 49
37, 47
38, 46
39, 45
40, 43
41, 42
42, 41
43, 40
44, 39
45, 38
46, 37
47, 36
48, 35
49, 34
50, 33
51, 33
52, 32
53, 31
54, 30
55, 29
56, 28
57, 26
58, 26
59, 25
60, 25
61, 25
62, 24
63, 24
64, 23
65, 23
66, 23
67, 23
68, 23
69, 24
70, 24
71, 24
72, 24
73, 24
74, 23
75, 23
76, 23
77, 23
78, 22
79, 22
80, 22
81, 22
82, 22
83, 23
84, 23
85, 24
86, 24
87, 25
88, 26
89, 27
90, 28
91, 28
92, 29
93, 30
94, 31
95, 31
96, 32
97, 32
98, 32
99, 32
100, 32
101, 32
102, 32
103, 32
104, 32
105, 32
106, 32
107, 32
108, 32
109, 32
110, 32
111, 32
112, 32
113, 33
114, 33
115, 33
116, 34
117, 34
118, 34
119, 34
120, 35
121, 35
122, 35
123, 35
124, 36
125, 36
126, 37
127, 37
128, 38
129, 38
130, 39
131, 39
132, 39
133, 40
134, 40
135, 41
136, 41
137, 42
138, 42
139, 43
140, 43
141, 44
142, 45
143, 45
144, 46
145, 46
146, 47
147, 47
148, 48
149, 48
150, 49
151, 50
152, 50
153, 50
154, 51
155, 51
156, 52
157, 52
158, 52
159, 53
160, 53
161, 53
162, 53
163, 53
164, 53
165, 53
166, 52
167, 52
168, 52
169, 51
170, 51
171, 50
172, 50
173, 49
174, 49
175, 49
176, 49
177, 49
178, 50
179, 50
180, 50
181, 50
182, 51
183, 51
184, 51
185, 52
186, 52
187, 53
188, 53
189, 53
190, 53
191, 54
192, 54
193, 54
194, 55
195, 55
196, 56
197, 56
198, 56
199, 56
200, 56
201, 56
202, 56
203, 56
204, 56
205, 56
206, 56
207, 57
208, 57
209, 57
210, 57
211, 58
212, 58
213, 58
214, 59
215, 59
216, 59
217, 60
218, 60
219, 60
220, 61
221, 61
222, 61
223, 60
224, 60
225, 59
226, 59
227, 58
228, 58
229, 58
230, 58
231, 58
232, 58
233, 58
234, 58
235, 59
236, 59
237, 59
238, 59
239, 59
240, 58
241, 58
242, 59
243, 59
244, 59
245, 59
246, 59
247, 58
248, 58
249, 57
250, 57
251, 57
252, 57
253, 57
254, 57
255, 57
256, 57
257, 57
258, 57
259, 58
260, 58
261, 58
262, 59
263, 59
264, 59
265, 59
266, 58
267, 58
268, 58
269, 58
270, 58
271, 58
272, 58
273, 58
274, 59
275, 59
276, 60
277, 60
278, 60
279, 60
280, 60
281, 60
282, 60
283, 60
284, 60
285, 60
286, 61
287, 61
288, 61
289, 61
290, 61
291, 61
292, 61
293, 61
294, 62
295, 62
296, 62
297, 62
298, 62
299, 62
300, 62
301, 62
302, 80
