1, 64
2, 51
3, 50
4, 49
5, 47
6, 47
7, 47
8, 47
9, 48
10, 48
11, 49
12, 49
13, 50
14, 51
15, 52
16, 53
17, 53
18, 54
19, 55
20, 55
21, 56
22, 57
23, 57
24, 58
25, 58
26, 59
27, 59
28, 59
29, 60
30, 60
31, 60
32, 61
33, 61
34, 61
35, 61
36, 60
37, 60
38, 57
39, 54
40, 53
41, 51
42, 51
43, 50
44, 48
45, 46
46, 45
47, 45
48, 45
49, 46
50, 46
51, 47
52, 47
53, 48
54, 49
55, 50
56, 51
57, 52
58, 53
59, 54
60, 54
61, 55
62, 56
63, 57
64, 57
65, 58
66, 58
67, 58
68, 58
69, 58
70, 56
71, 54
72, 52
73, 51
74, 50
75, 50
76, 48
77, 46
78, 46
79, 46
80, 46
81, 47
82, 47
83, 47
84, 48
85, 48
86, 49
87, 50
88, 50
89, 51
90, 52
91, 53
92, 54
93, 54
94, 55
95, 55
96, 55
97, 56
98, 56
99, 56
100, 56
101, 56
102, 54
103, 52
104, 49
105, 47
106, 47
107, 46
108, 46
109, 46
110, 45
111, 45
112, 46
113, 47
114, 48
115, 49
116, 49
117, 50
118, 51
119, 52
120, 53
121, 53
122, 54
123, 54
124, 54
125, 54
126, 52
127, 50
128, 49
129, 48
130, 48
131, 47
132, 45
133, 44
134, 43
135, 43
136, 43
137, 44
138, 45
139, 46
140, 46
141, 47
142, 48
143, 49
144, 50
145, 50
146, 51
147, 52
148, 52
149, 53
150, 51
151, 49
152, 48
153, 46
154, 46
155, 46
156, 45
157, 44
158, 44
159, 44
160, 44
161, 45
162, 46
163, 47
164, 47
165, 48
166, 49
167, 49
168, 50
169, 50
170, 50
171, 48
172, 46
173, 45
174, 45
175, 44
176, 44
177, 44
178, 44
179, 44
180, 44
181, 45
182, 46
183, 46
184, 47
185, 48
186, 47
187, 46
188, 45
189, 45
190, 45
191, 45
192, 45
193, 44
194, 44
195, 43
196, 44
197, 44
198, 45
199, 46
200, 47
201, 48
202, 47
203, 46
204, 44
205, 44
206, 44
207, 44
208, 44
209, 43
210, 42
211, 42
212, 43
213, 44
214, 44
215, 45
216, 45
217, 46
218, 46
219, 45
220, 44
221, 43
222, 42
223, 42
224, 43
225, 43
226, 43
227, 44
228, 44
229, 45
230, 44
231, 44
232, 43
233, 42
234, 42
235, 42
236, 42
237, 41
238, 41
239, 42
240, 42
241, 43
242, 43
243, 42
244, 42
245, 41
246, 41
247, 42
248, 41
249, 41
250, 40
251, 40
252, 41
253, 42
254, 42
255, 41
256, 40
257, 39
258, 39
259, 40
260, 40
261, 39
262, 39
263, 39
264, 39
265, 40
266, 41
267, 40
268, 39
269, 39
270, 38
271, 39
272, 39
273, 40
274, 40
275, 39
276, 39
277, 38
278, 38
279, 39
280, 39
281, 39
282, 38
283, 37
284, 36
285, 35
286, 35
287, 35
288, 35
289, 35
290, 35
291, 34
292, 33
293, 32
294, 30
295, 29
296, 28
297, 27
298, 28
299, 28
300, 28
301, 27
302, 50
